date,campaign_id,campaign_name,channel,region,device,impressions,clicks,visits,unique_visitors,pageviews,bounce_rate,avg_page_load_time_ms,step1_landing,step2_product_view,step3_add_to_cart,step4_checkout_start,step5_purchase,conversions,revenue,spend,roas,anomaly_flag,anomaly_type
2025-01-31,C05,Campaign 5,Social,US,iOS,8859,410,420,345,515,0.40784346091562435,1540.7687936021384,420,252,159,91,82,82,5972.197195865661,687.1335265094815,8.691465290892415,0,
2025-01-31,C05,Campaign 5,Social,UK,iOS,7485,416,450,369,895,0.2824288508481359,1456.6990142317848,450,275,140,87,63,63,4086.4764310569362,293.4417650384607,13.926021848053333,0,
2025-01-31,C05,Campaign 5,Social,EU,iOS,10627,684,634,611,1625,0.182938714327933,2157.999341924644,634,382,122,92,83,83,7176.320298111508,627.5769150699161,11.434965381593138,0,
2025-01-31,C05,Campaign 5,Social,APAC,iOS,8715,440,408,357,935,0.23532849996344324,1573.0808058222908,408,227,153,111,67,67,5077.770377240677,787.9488378467453,6.444289442848692,0,
2025-01-31,C05,Campaign 5,Social,US,Android,8126,272,296,278,500,0.4987945363761698,2164.3670792028106,296,220,92,59,42,42,2453.872296783456,492.74234746817507,4.98003126662854,0,
2025-01-31,C05,Campaign 5,Social,UK,Android,8982,223,233,189,545,0.3334611905246563,1745.690995273756,233,120,62,42,29,29,2800.7442257493485,212.62470694572025,13.172242614609855,0,
2025-01-31,C05,Campaign 5,Social,EU,Android,9236,494,501,434,1045,0.31368058683751454,1793.8799397696755,501,304,187,140,114,114,2458.1311355950406,422.59533931137537,5.8167492798207325,0,
2025-01-31,C05,Campaign 5,Social,APAC,Android,7159,273,248,212,383,0.27801527574302215,1433.1174821374307,248,166,71,62,44,44,1938.928863235381,479.2007756449946,4.046172213777454,0,
2025-01-31,C05,Campaign 5,Social,US,Desktop,8431,477,468,446,1264,0.3009988598129289,2071.8920357957277,468,266,87,44,28,28,3098.455896748892,464.1218852741757,6.6759530094524795,0,
2025-01-31,C05,Campaign 5,Social,UK,Desktop,6182,171,161,158,202,0.28473776554725116,1987.9433628933923,161,87,29,24,22,22,1796.8099526250394,335.58357904021835,5.35428449080847,0,
2025-01-31,C05,Campaign 5,Social,EU,Desktop,7819,631,665,639,1041,0.41719921986969266,2195.7133645322847,665,507,311,176,114,114,6232.938807836869,960.9527337535912,6.486207478166276,0,
2025-01-31,C05,Campaign 5,Social,APAC,Desktop,5464,126,137,117,404,0.36001529492086304,1048.2730345759173,137,101,70,47,43,43,4775.424216652868,51.82505402573306,92.14508901971801,0,
2025-01-31,C05,Campaign 5,Display,US,iOS,8874,362,388,343,913,0.43480908562643,2204.5268586502,388,242,98,74,61,61,3349.7547420270976,123.96505435198137,27.021766412620927,0,
2025-01-31,C05,Campaign 5,Display,UK,iOS,6767,224,241,215,664,0.4366317841278808,957.522006059574,241,122,73,62,42,42,4992.878563581397,98.87189930647186,50.49845910317795,0,
2025-01-31,C05,Campaign 5,Display,EU,iOS,6504,383,404,345,900,0.2679684250084625,1518.5898461647903,404,267,125,91,59,59,3877.173443341481,121.33523286950455,31.95422592143011,0,
2025-01-31,C05,Campaign 5,Display,APAC,iOS,4855,179,175,162,444,0.4172430391744017,1692.4837439784176,175,98,59,43,36,36,771.3369333978992,336.07936249751646,2.2951035364559145,0,
2025-01-31,C05,Campaign 5,Display,US,Android,6057,109,111,92,172,0.24370762210753405,2781.9495718611843,111,72,30,16,11,11,1175.2863732079468,126.06172173921408,9.323102659499453,0,
2025-01-31,C05,Campaign 5,Display,UK,Android,5731,319,294,252,363,0.40346413850096,2261.0719370959587,294,180,78,65,42,42,4022.785230356566,590.2739507836211,6.815115634047713,0,
2025-01-31,C05,Campaign 5,Display,EU,Android,5427,71,74,68,202,0.3523049687234147,1944.8518807332905,74,56,33,28,24,24,512.042766377846,134.522538880113,3.8063715615282914,0,
2025-01-31,C05,Campaign 5,Display,APAC,Android,5361,67,73,61,179,0.25215642129162874,2771.6502954232083,73,54,34,30,26,26,2868.734756242232,85.80165365754615,33.43449262285786,0,
2025-01-31,C05,Campaign 5,Display,US,Desktop,6108,273,258,250,504,0.38442089213527325,1742.6374035988115,258,139,65,57,41,41,4022.0467946460394,396.052788240009,10.155330082435043,0,
2025-01-31,C05,Campaign 5,Display,UK,Desktop,4272,318,308,260,461,0.31647990010254606,1180.3316653853774,308,183,122,63,44,44,2916.879119923125,185.31525279425182,15.740091956497613,0,
2025-01-31,C05,Campaign 5,Display,EU,Desktop,4346,84,88,82,216,0.33366166527040647,1852.7171401277062,88,47,24,13,9,9,752.5801181167643,29.555734141285143,25.463083221658746,0,
2025-01-31,C05,Campaign 5,Display,APAC,Desktop,3925,119,116,102,229,0.31318383021062685,1916.9002629981921,116,71,35,18,11,11,1175.801145070207,135.27199588832462,8.69212535343164,0,
2025-01-31,C06,Campaign 6,Search,US,iOS,23865,1186,1074,951,2304,0.46993918887293784,2206.1560026545067,1074,610,377,269,218,218,14372.020099534158,2201.9455355480036,6.526964390133,0,
2025-01-31,C06,Campaign 6,Search,UK,iOS,16743,1262,1294,1113,3321,0.5037236227823451,1668.7795405738148,1294,729,232,174,157,157,15131.277639103655,2229.1814499518973,6.787817851000944,0,
2025-01-31,C06,Campaign 6,Search,EU,iOS,16568,1204,1266,1162,2219,0.4129845547290165,1849.781639175859,1266,655,249,194,129,129,12881.454255061963,867.7543443114168,14.84458630429986,0,
2025-01-31,C06,Campaign 6,Search,APAC,iOS,17496,1216,1279,1250,2284,0.3721942070835152,1790.9536523976146,1279,1005,373,247,222,222,24149.819381312118,1153.4324605739523,20.937350219270815,0,
2025-01-31,C06,Campaign 6,Search,US,Android,16470,1192,1253,1153,2056,0.3303572272980788,1797.425430971821,1253,893,414,234,170,170,9436.913124132694,1185.0822130157587,7.963087303553349,0,
2025-01-31,C06,Campaign 6,Search,UK,Android,17586,210,230,212,659,0.32107203745790736,887.9413551749208,230,180,81,63,39,39,2284.6938508555404,149.73004045992158,15.258753980415086,0,
2025-01-31,C06,Campaign 6,Search,EU,Android,16599,1042,1134,954,3399,0.3978657684676924,1862.9021219247695,1134,831,364,271,256,256,8742.684929725154,873.115623693433,10.013204084863418,0,
2025-01-31,C06,Campaign 6,Search,APAC,Android,15823,540,571,553,1567,0.31004214142508746,2422.6521532941083,571,424,209,114,79,79,5452.811951746401,292.4555228256954,18.64492726641479,0,
2025-01-31,C06,Campaign 6,Search,US,Desktop,16164,839,878,873,2345,0.4557155454054104,2354.609641083839,878,649,319,233,190,190,11186.662467908804,416.5361304360405,26.856403683873292,0,
2025-01-31,C06,Campaign 6,Search,UK,Desktop,10240,714,703,617,1075,0.22219353273097664,2089.9229359058863,703,504,247,172,146,146,8548.035444213798,1007.1155704405822,8.487641036543893,0,
2025-01-31,C06,Campaign 6,Search,EU,Desktop,17155,1167,1087,1072,3024,0.34572521969122216,2586.832378299925,1087,602,212,168,140,140,4162.242840164011,427.6723122446954,9.732317760572158,0,
2025-01-31,C06,Campaign 6,Search,APAC,Desktop,9897,264,247,225,601,0.4313009779883321,1733.1305954650757,247,137,42,31,19,19,1562.8847477533898,292.2034750060441,5.34861793728176,0,
2025-01-31,C06,Campaign 6,Social,US,iOS,19419,306,329,303,493,0.31516367473815027,1745.4730947323428,329,220,80,61,53,53,1411.0297843981332,116.44793696132369,12.117258761456496,0,
2025-01-31,C06,Campaign 6,Social,UK,iOS,15510,1085,1124,915,2104,0.22646920219993405,2171.2428526205863,1124,747,291,220,146,146,6329.709224371573,1670.1826764434898,3.789830485998181,0,
2025-01-31,C06,Campaign 6,Social,EU,iOS,13978,631,618,612,1259,0.27486384443090195,1576.388772980029,618,365,165,132,122,122,9345.87597039303,1180.1330156171543,7.919341164695383,0,
2025-01-31,C06,Campaign 6,Social,APAC,iOS,13997,947,908,856,1546,0.1884921679375375,1861.3844824187868,908,529,226,201,179,179,15454.9092386662,636.2029617005938,24.292419509262675,0,
2025-01-31,C06,Campaign 6,Social,US,Android,15101,1183,1240,1061,1778,0.28104959820791653,2085.305724101931,1240,933,554,489,420,420,23604.66621740741,2056.384351564267,11.478722933994137,0,
2025-01-31,C06,Campaign 6,Social,UK,Android,12343,510,548,468,982,0.44139256947128885,1568.3908124448374,548,390,258,170,139,139,12736.208022782152,383.92486522116667,33.17369927432347,0,
2025-01-31,C06,Campaign 6,Social,EU,Android,15873,1063,1028,950,1477,0.39002334561984164,1672.0512715134935,1028,600,388,251,222,222,15498.381206405824,2042.2700772384653,7.588801000973662,0,
2025-01-31,C06,Campaign 6,Social,APAC,Android,9723,426,403,387,1008,0.4162383015565958,1702.9464619063829,403,207,65,37,26,26,1545.1895283681604,828.8060583994062,1.864355976538392,0,
2025-01-31,C06,Campaign 6,Social,US,Desktop,10720,879,804,658,2311,0.49954351464786934,979.4474561471121,804,516,200,173,148,148,14080.534826893552,505.5763629841974,27.850461093122075,0,
2025-01-31,C06,Campaign 6,Social,UK,Desktop,9107,614,602,557,891,0.34225151966185036,1487.5324805341047,602,329,113,69,54,54,1573.575800614472,675.7673005751363,2.3285764186506555,0,
2025-01-31,C06,Campaign 6,Social,EU,Desktop,11380,317,313,293,802,0.49475290749688694,1735.9827947768886,313,199,137,123,98,98,3501.670199379815,418.5437123986898,8.36631896657009,0,
2025-01-31,C06,Campaign 6,Social,APAC,Desktop,10034,642,622,552,908,0.4319565391213193,2503.857882798112,622,392,270,182,132,132,7215.6390756718465,474.20697603977254,15.21622295802468,0,
2025-01-31,C06,Campaign 6,Display,US,iOS,13889,142,142,137,199,0.38590537176540096,1329.2379353597098,142,83,42,36,29,29,2771.9291327416267,221.99810087062065,12.486274080142211,0,
2025-01-31,C06,Campaign 6,Display,UK,iOS,12105,940,884,854,1497,0.2790426226079289,2037.1348386909144,884,619,294,155,103,103,8252.122376607498,1721.6839266897712,4.79305303876165,0,
2025-01-31,C06,Campaign 6,Display,EU,iOS,13486,741,673,613,955,0.3475960344790539,1841.2624758422166,673,427,267,185,132,132,4564.596533764161,940.0533193785512,4.855678331928785,0,
2025-01-31,C06,Campaign 6,Display,APAC,iOS,11319,654,624,569,1728,0.24250680532312408,1719.6776378162863,624,340,130,89,67,67,4277.069855746589,1213.3826414289554,3.524914326044457,0,
2025-01-31,C06,Campaign 6,Display,US,Android,11985,244,256,234,392,0.20288831574218272,2081.1377068157735,256,157,71,59,50,50,1050.9052882369704,290.36141623681107,3.6193007385660354,0,
2025-01-31,C06,Campaign 6,Display,UK,Android,11057,119,112,90,271,0.2949480586098179,1860.418746115601,112,74,47,25,15,15,609.3990042795666,228.2749888674887,2.669582889053678,0,
2025-01-31,C06,Campaign 6,Display,EU,Android,10860,779,799,796,1067,0.4793510340896226,2435.443199606216,799,556,372,310,225,225,6125.874587932505,1368.132276779662,4.477545550165452,0,
2025-01-31,C06,Campaign 6,Display,APAC,Android,7095,463,418,397,537,0.3404287557162591,2322.5575733861533,418,325,203,113,88,88,7723.004134426126,451.27827567503005,17.113618250011967,0,
2025-01-31,C06,Campaign 6,Display,US,Desktop,10710,294,300,296,438,0.2569965570207925,1979.6159262226595,300,173,90,59,47,47,5130.349248299929,368.51041776384494,13.921856753552206,0,
2025-01-31,C06,Campaign 6,Display,UK,Desktop,6532,287,288,241,388,0.2848799633998553,2371.40801549729,288,222,111,84,54,54,6274.762072427464,442.95209008783985,14.165780482451598,0,
2025-01-31,C06,Campaign 6,Display,EU,Desktop,8655,128,117,108,267,0.3880420353640992,2279.058604029624,117,88,36,22,16,16,1285.6488204453253,47.23188554739392,27.21993427840745,0,
2025-01-31,C06,Campaign 6,Display,APAC,Desktop,5655,212,228,183,339,0.40936615951422545,1936.0569618399045,228,114,38,27,20,20,1903.426713227486,292.51182785219714,6.507178623181233,0,
2025-01-31,C07,Campaign 7,Search,US,iOS,46258,3673,3505,2994,5663,0.4438882111239293,1780.2880386679838,3505,2232,1143,997,709,709,69844.56228599447,4083.803034686032,17.102823444903045,0,
2025-01-31,C07,Campaign 7,Search,UK,iOS,32962,716,713,615,1757,0.5487364714061977,1825.3721538608745,713,517,202,137,126,126,11701.34397639969,352.243357830378,33.219487937184745,0,
2025-01-31,C07,Campaign 7,Search,EU,iOS,29068,1830,1835,1724,5235,0.22272549871607078,1818.8048555777268,1835,1330,753,513,445,445,50238.2698862261,746.798979323124,67.27147636404185,0,
2025-01-31,C07,Campaign 7,Search,APAC,iOS,31113,1340,1262,1186,2438,0.30204611302909423,1714.3691793105281,1262,906,328,214,145,145,11887.079358473087,1587.636758838752,7.4872789964674755,0,
2025-01-31,C07,Campaign 7,Search,US,Android,30730,586,543,482,1618,0.46659107477937045,1404.9674986336772,543,300,196,125,85,85,6836.157750086015,781.1992419993758,8.750850464972004,0,
2025-01-31,C07,Campaign 7,Search,UK,Android,25459,950,969,940,1986,0.2979916031310175,2020.632579199607,969,734,308,177,114,114,9673.565470065301,1691.1997291420614,5.719942655722078,0,
2025-01-31,C07,Campaign 7,Search,EU,Android,32242,1393,1511,1510,3616,0.3720775074544514,1845.9768271364828,1511,755,292,247,208,208,5344.038405939593,602.4582918296444,8.870387342018214,0,
2025-01-31,C07,Campaign 7,Search,APAC,Android,23292,1697,1666,1357,2883,0.3610881184360094,2423.3166081727195,1666,1215,656,552,367,367,18572.127457406437,2809.26942390351,6.611016835686862,0,
2025-01-31,C07,Campaign 7,Search,US,Desktop,25763,914,862,732,1776,0.5330745226654996,1965.762605493736,862,638,430,341,296,296,32916.928595121855,729.657057473803,45.11287632725142,0,
2025-01-31,C07,Campaign 7,Search,UK,Desktop,22130,1626,1540,1239,1975,0.3656457336868312,1500.72638805869,1540,901,380,242,173,173,19677.299128625342,1516.1895714188809,12.978125888447398,0,
2025-01-31,C07,Campaign 7,Search,EU,Desktop,24426,1420,1448,1246,4052,0.30281240654588165,1949.5485201229635,1448,1035,330,276,243,243,23930.06166537262,1809.1880848086912,13.226961788167566,0,
2025-01-31,C07,Campaign 7,Search,APAC,Desktop,16176,1254,1283,1117,3070,0.3776777860771024,1855.3837770410644,1283,703,357,263,224,224,5590.08650909474,745.7381356222617,7.496044847472147,0,
2025-01-31,C07,Campaign 7,Social,US,iOS,25351,1164,1171,939,1681,0.23335552907417034,2009.5062556338485,1171,929,427,264,208,208,6626.889271881664,1379.9959484515728,4.802107773807147,0,
2025-01-31,C07,Campaign 7,Social,UK,iOS,28578,771,831,795,1624,0.26288221887482716,1799.7509809064381,831,603,208,145,88,88,5164.461823064799,717.7813487219445,7.195034856033043,0,
2025-01-31,C07,Campaign 7,Social,EU,iOS,23293,693,651,622,1605,0.4755823974209177,1322.3305075305802,651,495,297,208,193,193,12606.986684889613,1017.8440848389324,12.385970378640645,0,
2025-01-31,C07,Campaign 7,Social,APAC,iOS,22569,827,890,716,1665,0.27739762564604575,1688.671491061091,890,586,218,153,114,114,5804.71920364646,699.4616418370944,8.298838501566307,0,
2025-01-31,C07,Campaign 7,Social,US,Android,23289,1671,1553,1353,4471,0.3907030730041195,2064.827805023976,1553,935,294,173,159,159,13389.444893521548,591.1780856000757,22.64875038446424,0,
2025-01-31,C07,Campaign 7,Social,UK,Android,19072,990,933,781,1767,0.3142829548625577,2125.9920363803303,933,532,306,157,118,118,13986.809101914794,845.3059515987926,16.546445787422247,0,
2025-01-31,C07,Campaign 7,Social,EU,Android,26032,1146,1211,1070,1494,0.474732479965408,2394.2350255053634,1211,823,515,348,286,286,6373.245941770492,1789.8041406612888,3.5608622178154836,0,
2025-01-31,C07,Campaign 7,Social,APAC,Android,15999,1162,1202,1015,2606,0.3181564916633835,1889.2735845995753,1202,629,414,347,249,249,21974.049569425668,1535.722248316989,14.308609251124164,0,
2025-01-31,C07,Campaign 7,Social,US,Desktop,23565,769,812,685,2292,0.38455562435101903,2055.0400210126404,812,642,331,207,174,174,20675.452386226472,913.4086690181897,22.63548955414473,0,
2025-01-31,C07,Campaign 7,Social,UK,Desktop,15850,310,325,321,410,0.38102167909129336,1840.3324102713166,325,201,108,80,66,66,5088.615427197152,607.4324112631627,8.377253720484418,0,
2025-01-31,C07,Campaign 7,Social,EU,Desktop,17705,308,325,305,670,0.29957330931839377,2028.89421679519,325,257,111,81,50,50,2417.5996418243158,157.4562166377732,15.354107277872584,0,
2025-01-31,C07,Campaign 7,Social,APAC,Desktop,15905,323,349,284,746,0.4200383557850494,1990.2266262609735,349,202,62,33,25,25,2856.2908332410093,427.43354188285764,6.682420899068805,0,
2025-01-31,C07,Campaign 7,Display,US,iOS,24494,1499,1414,1310,4088,0.41407830149409564,1589.9370466444589,1414,1087,703,405,313,313,14613.370712654796,1561.4190635599275,9.359031827968925,0,
2025-01-31,C07,Campaign 7,Display,UK,iOS,20526,686,649,592,1039,0.3352362898160922,1368.7886956488153,649,384,180,99,86,86,9429.84004422622,535.219236556828,17.618649331235286,0,
2025-01-31,C07,Campaign 7,Display,EU,iOS,22640,1252,1163,960,2760,0.2402577260775735,1492.228168665252,1163,838,575,355,331,331,15432.805162085124,1784.4104699172642,8.648685614807382,0,
2025-01-31,C07,Campaign 7,Display,APAC,iOS,18080,457,439,386,1107,0.4176079218234172,1945.9511449761521,439,287,123,102,79,79,5692.28169807586,851.1741454906589,6.687564146811046,0,
2025-01-31,C07,Campaign 7,Display,US,Android,19901,1374,1364,1148,2591,0.327920550891622,1241.0161243279392,1364,855,475,362,338,338,17507.9531939462,609.8933724503664,28.706580502104096,0,
2025-01-31,C07,Campaign 7,Display,UK,Android,18986,227,223,208,598,0.29145421771445434,1413.4930741355129,223,157,107,55,33,33,3720.8902383110794,365.1808464054362,10.189171406268171,0,
2025-01-31,C07,Campaign 7,Display,EU,Android,20513,1562,1478,1253,3041,0.24352951558699526,2113.788843052027,1478,972,345,301,256,256,30268.30229202321,1107.20674359719,27.337534265447935,0,
2025-01-31,C07,Campaign 7,Display,APAC,Android,12509,201,220,201,509,0.23407871261848665,2077.063670912675,220,127,43,29,19,19,970.791326697104,222.2355843349333,4.368298306512496,0,
2025-01-31,C07,Campaign 7,Display,US,Desktop,18186,1084,1158,978,1974,0.38565979761137303,2468.824547168082,1158,665,397,288,268,268,14801.803405992916,1988.5208390801413,7.4436249875259035,0,
2025-01-31,C07,Campaign 7,Display,UK,Desktop,14714,216,207,195,536,0.23773379664538907,1841.9913343461326,207,154,61,40,24,24,2189.3122386740833,369.6615263001869,5.9224779505353045,0,
2025-01-31,C07,Campaign 7,Display,EU,Desktop,11780,372,342,311,945,0.3031130159358729,2369.212456963595,342,197,129,104,91,91,10166.830934416006,677.4019956266136,15.008563600423757,0,
2025-01-31,C07,Campaign 7,Display,APAC,Desktop,11011,749,789,735,1734,0.3660541293459054,1822.320116367238,789,601,416,330,199,199,10815.14143480515,334.9168316827268,32.29202121752586,0,
2025-01-31,C08,Campaign 8,Search,US,iOS,21547,599,649,606,1547,0.33351455342527864,2087.648743328624,649,498,289,153,129,129,3792.762864626878,904.8683953831938,4.191507719772574,0,
2025-01-31,C08,Campaign 8,Search,UK,iOS,17429,188,204,164,607,0.3483542306723912,1118.390101252966,204,135,75,54,43,43,5065.049359625526,94.5577276392129,53.565684012113046,0,
2025-01-31,C08,Campaign 8,Search,EU,iOS,20544,1205,1308,1187,2061,0.3667961963983451,2009.8194472748714,1308,914,333,179,125,125,5006.1102034868645,1034.7762068133109,4.837867522006178,0,
2025-01-31,C08,Campaign 8,Search,APAC,iOS,16369,749,805,702,2251,0.29778601891639433,1396.8349785055923,805,485,277,193,180,180,18443.341420876797,1148.601526684037,16.057214788945934,0,
2025-01-31,C08,Campaign 8,Search,US,Android,26090,1595,1498,1213,4479,0.36732151383296235,2092.543639177577,1498,1049,435,229,201,201,15524.376908187947,1731.5265960565746,8.965716693895192,0,
